keyword_id,keyword
05bf1dda-6f7d-44c9-bab7-e624561a85cd,preliminary bim adoption
2d3506af-2382-4bc8-a6b9-e747cce1cbed,sustained bim adoption
a24cabcd-0bca-4876-9e6d-e2143d2031bd,bim localization
9d91a849-a075-406b-9de9-8d7f073f1363,deployment framework
b8253cfd-8dab-4a6d-9836-4ba7182dff67,diffusion of innovation (doi) theory
7391742a-0df0-4894-8310-0f512b657346,research trend
1903071f-c779-44e8-b858-3b7d3b5f288b,practice frontier
ec3b804b-171e-43a5-b742-72f20e33d8a8,technology-organization-environment (toe) framework
ef6c28a8-6f85-479a-8989-9593890540fc,innovation strategy
a9b048cf-58d4-4949-b445-2a8dc9f695ec,government support
4f083c7f-2ba0-4043-87be-a8ec4a6b6b51,interpretive structural modeling (ism)
4b3eaa27-ecb7-4f2c-9953-c49e17bed2d9,factor
74a29715-71f0-439d-8271-82dfcb09a0e2,demantel
3c72aff3-a1bd-4055-8f58-b01d54674450,evaluation laboratory
bf59eb89-07c1-4b92-8add-b29864878ec5,prefabricated buildings
cc16f7fb-69b6-4e6a-95c4-2c2d33cfb24f,pbs
5406eb79-21c7-45bd-b2a2-21512893cb15,logistics
754591bc-10ae-4894-b989-e692abfb0399,building life cycle
ad77f4f8-8d9f-4946-99b5-c9a4cbde58f4,technology application
40ed32bd-71c9-4022-91be-00553ba05fbf,tendencies and challenges
864b9989-c7b0-4c9c-b19f-118cbb30f9f2,health and safety
66cdc49a-61bd-479f-951c-280a07ffe5d4,occupational risk assessment
f905c18f-5529-4e11-9bd6-a9f75fe758f4,diffusion
1bd00bed-c490-49ab-975c-111b55fc0a7a,government subsidy
5260930c-37e0-412f-8b7c-ce0e229578a4,actor-network theory
9d1d2afe-06d9-4315-8ab7-e0a8b553e691,bim leader
9a38a780-bae3-4abc-8c59-3fab63e63720,life cycle bim maturity
b683fa83-7f27-40ae-bcf1-1006bf9aa8fc,whole-of-life cycle
0e47f77f-d953-4b92-a2a3-b2c9f01b842c,early adopter
b0ca0006-e99c-44cc-b471-f8dcfea92e4f,innovator
54889a12-be85-433c-88ed-3e4ac098805c,policy
e4087115-f72f-40b0-a944-93cc59eb7c29,bim software
0f83c953-d192-4401-b4a1-cfba78ea09a3,it surveys
e54d65e8-16b1-4a8b-bfae-1645fca38e89,small and medium enterprises (smes)
66dff96c-3431-4545-b4a1-cee9e37ed58f,it implementation
e34ffd61-16ef-4768-b344-e7aeb5cf95d5,smart infrastructure
d0cbc69d-7ee9-4294-b8c0-4830e51cdb7d,bim software tools
4c4a571b-01e4-4fe8-bddf-fcb93fcba71a,virtual design and construction
82a7fba8-2092-4263-a37d-ab031f535a13,bim and life cycle management
6c34a1b0-d942-4112-96ac-dc026e92b119,bim issues
faa921f0-5751-409e-8cd1-6dc59cbd48e4,bim-fm integration
f8879046-e5f8-4314-8eb3-dc2a4d6b9fba,built heritage
c00b2750-65ea-4f32-ab3f-76beec407428,semantic-enrichment
e12bed6b-dd32-4d6b-91d2-dbb10dbd4e16,information ontologies
7ed28303-e4d5-479d-9345-06550937aabb,strategies
aaee099e-650a-46e6-9736-98bb9474fb13,comparative analysis
518e90e8-4e05-4fad-8b66-1b41741dee22,implementation barriers
01f0ebbd-68cd-43e6-ab90-ad0b091b386c,organizational levels
43c1d1ad-e366-41bb-94e8-b21bf091b944,state-of-the-art review
a2fbf43b-46c6-49d7-8b90-c9ddde4ea5e9,small and medium-sized enterprises (smes)
aec28f77-9cdc-439d-8be7-67d2f4c6d655,and construction
78c29418-b886-4a1a-a149-7628b145e2fe,information and communication technology
0047cef8-fe15-44c9-9eab-04a9fb2c88d3,strategy
9d4d4e15-779a-4282-bb76-cc5a57b10f7a,higher education
6b6518fc-3830-406e-83de-0cc18c76989c,and construction (aec)
d9fdaaad-bc53-4f30-9087-e688c49a029c,design model
186740d9-8aaa-4bf5-8a05-5dbdc7627b53,discipline
8bc36203-5f30-4c8a-977a-0a56b62bf78a,quantity surveying (qs) practice
37dee79e-5eb8-479a-8b87-70ca7e925823,standard method of measurement (smm)
e8f2fea3-25d8-41cb-994b-f4ddbb1d176a,3d laser scanning
ec92caec-7b92-48f3-9c48-526972d50701,information requirements
5d0b8f97-4d0d-487e-a671-c5fb8df2418a,scan data quality
d754818a-0cdc-42fe-9d6e-5dfd07c8b3a7,scanning parameters
44acba2a-420e-4b56-a74a-22179e09334d,as-is bim reconstruction
fee492bf-5ed1-4a3e-9f98-2c95542ebb94,building information management
a89d5ac5-f906-4b4c-9c3b-356284a5fc27,sustainable design
e97945a2-ca91-4851-8232-c12d28820997,smart contract
2c1d3387-2bf1-47a0-a5d5-95efb1ca8dce,usability
5d7398c2-cbd8-4e54-9461-6a59ab5e15ba,co-rewarding experience
0eb81eed-344a-444a-afd0-ba4c0db78047,smart construction
6cf3f017-db87-452e-9c12-bf3740269359,survey analysis
f0219503-203f-4752-9c25-a9a6bcc2d165,multi-scale building information
51e1ce52-1e0a-4d68-8691-f8e220888fb4,hierarchy structure
c6e4e99e-beea-49ba-ba83-4e7b585a69d6,natural language processing (nlp)
2660fc1a-0f5b-4550-ba33-7c8d0c14a1dc,bim late adopters
1203ac18-d769-4e19-8cf3-dff3c2f038f8,ipd
5dfa2f36-ee6f-42a0-918b-cf5b337d0f44,barriers and challenges
ebe7f645-a653-4cdf-b602-7bd8412abf0a,collaborative approach
0ae157c7-93ae-4294-97b9-0cd3a4a18232,emerging technologies
abc83404-de43-4890-a9f5-f782a2ebba00,occupant value
5f6ce1ed-8baf-4fff-b3e1-50338fed37b4,public construction clients
9bd49d50-ba90-4f48-8d64-d92812ade2ba,bim competencies
b3ce2074-6857-434a-8937-3683cca23471,waste-efficient project
30a9db7f-4845-4e0f-b664-d12ab89d316a,swot
dcfd4f54-59fd-4279-8fb3-bfac7c83fd27,risk evaluation
20415809-f0a1-4d1a-ab3a-c312a610373f,risk identification
805cd3e5-29e3-42b3-8520-3e5b647d43c9,critical risk factors (crfs)
e4ee70e8-9eb2-40b7-9a6a-e1145abd749d,sustainable architectural design process
4b9daa42-66cb-48b4-8fe7-7a06e23bd4ea,bim user
51ba890f-33b6-4a08-900e-09fbbe9a72e1,information
1de2ffc2-e989-4a66-ac78-b4e213f4fece,metaphor
932729b3-d307-471d-ac47-59c75d499cdf,representation
970deea6-4b55-4387-bc07-642bfd992a17,symbol
ed197aa2-0c53-4c2d-9b83-7746901b28c4,primary
c564af97-6427-4198-92f9-40f185a6aca2,derivative
7849450c-c73c-4a66-b781-0665e9a519ee,socio-technical
52e0632a-5e54-404e-85bc-f275f4fe50ce,digital data management
61259a46-eae8-4c38-9665-0a676cf0ded8,model data validation
d482c1ad-60c2-44cd-b4ed-2b06d7c5a195,mechanical and electrical engineering
09ed67a8-960a-4c26-a3eb-ea85817ab143,simulation
33728900-cf7e-4646-b9e8-a6c781444213,project disciplines
39c4b90b-2d5f-45cd-a11f-cdc083b2bf18,federated model
b5ef506f-836d-41ed-8b5f-06ed6f7ebd0a,bim coordination
f1b88d9e-6032-4e21-8214-9be20d2737f9,learning
af9d8a1e-905d-4d32-9123-337cf8e0d009,peru
90f80a19-a3d9-4fbf-86c5-daf1a6a8a3a7,cultural-cognitive elements
a069edc4-a7b8-4fc4-a7f1-230fccd8e24b,institutions
abb414b8-5775-43cc-9ff8-1735f67578dc,categorization
b136478a-4457-49db-8ac3-93a6b582890f,identification
ed3a1bf7-8bc0-471a-b212-6e97b9b90766,barriers in adopting bim in pakistan
ddcb4a50-e2ea-4426-8ae0-129135c75362,2d cad
aef469ee-05b4-4c52-a6f8-1f0403fe986d,cross-impact matrix multiplication applied to classification (micmac) analysis
104c3ca6-343e-490a-9314-8efde106a25e,constructions education
bd25aed1-a287-4c81-bcb8-4393f5cedbde,integrated practice
0d116f24-7b58-4dc9-befc-afe30035c809,contract conditions
92279ac1-eab3-4bcf-9846-6f0f0ae81142,building information model (bim)
3998d914-bdef-4799-9e65-5e6f9c1a478e,building energy performance simulation (beps)
898e5dd3-9722-4c04-9171-557d3bd73338,integrated project delivery
689052eb-ee12-404f-84f5-8ee95d61c585,project delivery methods
212b23cc-e093-4fb6-8157-9cfe68bdcf9b,ipd facilitation
fdb37aea-e7f8-4d51-82bc-ddf476185f26,chinese construction practice
44526d1d-297f-4717-a896-1b2373069e86,bim workflow
e371d696-0e78-4a17-87bb-ab0e2ad8cbeb,cross-disciplinary collaboration
c6d87e42-929a-41ca-a8d9-317d048a19a4,water diversion project
dd87a4a5-2164-4bb4-9ade-f6b4cf900353,safety inspection
94f96f8e-84ba-4407-9f53-35eb8a6889c2,unmanned aerial vehicle (uav)
ad4b2b61-1d53-4d8b-a97a-f978f631b448,dynamic bim
b5f773fc-8179-40bb-bfe0-1b67b010935e,virtual-real interactive system
597f74de-02b5-4224-a669-3e7c6858caec,risk-factors
419b031f-3789-47ce-8dec-2282e98c6f87,interpretive structural model (ism)
01856a18-b821-483e-aaed-07f5a6818cdd,technology cost prediction
21ea0968-17fa-43a5-8a7a-06f0b5f59988,multi-label classification
1711e893-a1b5-4185-baa5-60264bfa2ccd,multi-class classification
cb4c2fcf-ece3-4c96-bcf1-562a33b69425,neural network analysis
45ec2340-16c8-4f4e-8189-d61e091ec881,bim cost implementation
99a523e0-3505-4bb4-8c4d-780e610d69cc,yemen
8faf923d-6fbb-4516-b1c2-fc4f119e3e30,co-citation network
52cf72a5-43e0-4b5c-9875-0913c561cfca,research visualization
40e0d2a5-1d48-405b-8bec-83c080434ae0,scientometrics
951a23dc-1da0-4765-bb36-014501a9caf0,capability and maturity model
9c59c9f1-272e-4db3-9f8e-0268a587385e,bim capability assessment
9df211c6-0560-4a3b-902d-2be503852e16,latent semantic analysis (lsa)
37f145d5-49c4-4203-b40e-8bb65bf75b2f,unsupervised learning
1f381207-c707-4808-9a9b-8d825cb8dad3,automated document classification (adc)
d12f3d39-beda-424e-ae4f-988f36ee3cfe,attitude
d08c95c4-bc09-4153-8f97-6d9befdac118,behavior
118c9ff5-686d-4159-84ef-e0d75c06bf47,assessment template
6bcfdc46-9b68-4848-b10f-70b74d94537e,benchmarking model
488d20c9-9b05-4928-9009-c04c0633269b,innovative strategies
143fd6ec-f65a-41d6-a059-d7c391cfc83d,scoring system
fdc852cf-d20f-4a4e-a4e9-012b5ccaf0af,performance indicators
336321c9-5ce8-401d-a351-893ed660b836,metrics
aea5ef6d-6af7-4678-8157-82e1ce85b371,design companies
8552ddbc-519b-4b64-a296-680fdef4c08a,organizational change
eea04ec1-4d8e-4cfd-b5ad-d4587b684cf3,health
47eb6688-5584-4409-9b34-71dc698f8d5d,safety
f6bbd129-4339-4a3c-beb2-ce2251a858f7,bcf
204497d1-1ed2-4a10-8073-f556b5565ba7,hazards
83f3e076-c401-47c0-818a-947e08b2ca5d,risks
f488546e-1a90-4469-8ed8-4f3333cf8fce,cde
24f327e8-eda7-438f-9025-287258f1b1fc,4d
076d9899-e4a1-4bd7-84d1-759e093af295,performance
d11fb2a9-24ff-41f6-a573-b03638073159,infrastructure building information modeling
29affa3e-cdcb-4fe7-a79f-87e4645b7846,parametric modeling
82379121-2436-4ae2-849e-5daf5893a837,guardrails
4c9a6fcc-770e-4e8e-9679-bd6f8c494aad,retainingwalls
505178ec-0fda-4c5d-93d4-33ee6b0d438b,bim-based tools
4089a4fb-8ba6-4ea2-9b99-078937fe080e,bim actor
dd366a22-7742-4111-9e3a-c7bd6c671b3b,bim coordinator
963d849c-4124-44c9-82fd-1fe8b572642b,professionalization
acfbafb7-34ec-4605-935f-bf932db94482,aec industry
892cc323-3d10-4555-95e1-a473cecdcca8,survey
8147d52f-7c86-4e11-b61a-5ff36e3951e7,mandate
504487c2-bd21-45e2-811c-3444fa1cb97b,mixed-methods systematic review
fe77a320-2dff-4fc1-ab38-1edc6ea8a375,a-bim
82ecef9b-dd68-4df6-a0bf-b7e136f149d2,tholos
36b4e247-effd-4411-ad6d-f68eabcfeb18,bim use assessment
792b68c4-ebe8-44d2-8691-688715118cad,early stage
8bfdfa58-1019-42a8-862f-5a4ca9e8c7ec,bim learning performance
0cb90e97-e6bf-44b5-8560-90d89fca0797,bim competition
1e51cdbb-c180-4176-9eec-a4763d3d7473,undergraduate education
dda75720-558f-4053-8555-3ec391b2e1d7,construction consultancy smes
94741b42-3141-484c-ad7b-7facc384d622,competitive advantages
7a84fe45-52a9-48bb-9c1b-68b7656a9b7f,competitive strategy
b4927450-89e0-422d-a70a-9a001667c238,differentiation strategies
29c9713e-7bf3-4d91-8871-1b62df1860dc,cost leadership strategies
027047ba-7ed3-4480-909b-1a892f0ac910,bim strategic services
725fddee-1247-4c8e-b6a1-0b807650efb4,bim services
698aea9f-062b-45d4-ad18-ccaf16d869e5,bim-enabled services
179efdd2-9729-41d1-b68b-a0bb2447e079,bim infant country
405487c5-af12-403a-8fdc-dab94c7b4588,developing country
143a8398-19b3-461a-85c5-02a50440db84,dominican republic
f38e7069-4fd9-4064-b4b7-4fdd90eff626,latin america
86a21717-bdfa-4ad5-a2c6-f7244b63e6e3,fabrication facility (fab)
3ec23f32-745b-4dbc-9f25-6ea63534cd43,competency
24cf1b23-5647-4700-bd6e-a9079f99a19b,competency assessment
18e0b271-7f7e-4413-9351-52f4f53046c6,system thinking
9d5fc66b-bba8-4fa6-957e-e7849d49f75a,vietnamese education
893a5642-34a7-4449-b71f-d9e8e0c8c101,benefits of bim
8afa3b44-54e2-455d-afb1-799ff8fc2156,project outcomes
997068c7-2180-478d-bc34-811c92f1a097,contractors
72c1ea6e-0dd6-46f0-b15c-9608992fd4d9,bim potential benefits
c28fad90-7339-4ed1-bc76-320f225c861c,bim experience
1b498b26-5dc9-4223-8ae0-f2865f604c62,information and communication technology (ict)
a05e6ac6-3fdd-4482-a6b9-4d8351ad2fe7,integration management
a31eb1f1-10c3-4436-ae53-c5fcac03174d,partial least-squares technique
b6ea4263-0fde-413f-8619-acacdd518c5b,bim-based construction projects
4c26d42a-ad5d-42af-a491-fe3fec5dbdae,project success
ee64906a-dbe0-4c2b-948b-e13a0495fd21,bim impacts
c285b5ea-c3b8-4ef1-8bcd-e9616c4f738f,leadership competencies
fd9b412a-eaa6-4479-ad73-3e345956b3b7,fuzzy anp
613941cf-ac82-4921-bf2d-146ca63599fc,application behavior
820ae1c0-f697-487b-84ed-085becff5b94,structural equation
0da0ab0f-0201-4c95-963c-eb6d63226404,diabetic nephropathy
e21d839f-3174-4dc1-89f6-6f4a50f76c8b,communication
4e228097-3a4c-4efc-9af6-596b0186eecd,cytoskeleton
f5821e0e-be09-49f8-bdc3-dd7671912c31,coculture
f6deb469-181b-4139-956a-1027434bb7e3,quantity takeoff
4f6c3280-d2b0-41f7-92d7-b72a1bc07c23,bim-based quantity takeoff
a54e6a4b-be87-447a-a141-eb4864432305,quantification
52c5a4ff-be43-42b9-ac1e-3917cf5ede26,compound element
e09b27ec-c791-4910-a099-56ac316be2b3,refurbishment stakeholder
cca0f01e-b1e0-4b9b-b878-bdb6305ccd61,risk influence factors
a06a4680-9094-48af-94ad-9d2e11852edb,multi-purpose building
d1274f76-858c-4d22-81f9-842f74235e9b,bim adoption process
5a692039-f012-49f0-93e1-92a5af859a41,bim adoption solutions
5b908bcf-bed2-45d7-8c96-d24d2c1f4e8a,chinese and australia construction small and medium enterprises (smes)
70d0ff00-600d-44e2-a2c1-ae97cc1b9b16,multigroup analysis
98b0410b-8f90-4dce-80ad-089615f9310e,three-dimensional (3d) modeling
5029851f-329d-4f7a-8ef1-cddc6c6f1640,two-dimensional (2d) computer aided design (cad)
dc85897a-e71c-4377-97b8-79e87395a973,semiautomatic generation
c437ccee-08a0-4403-a045-0ccab1dc7784,structural elements
3502eb42-535a-4789-8d0b-1e92aca527ee,queueing model
7b651662-e370-43b6-90ef-ab818d52f0e0,waiting time
e35e6eb1-da77-4420-9509-709338280807,waiting cost
47d535e0-888c-4add-ab76-e170e949cc78,modeling
f3b6c3fb-0096-4690-a21e-33cccfcbb1cf,team
af7613b8-389a-4ff4-9d61-64590d795d56,cost
ea7bd98d-b034-4470-920c-724737b6a9a4,estimation
e98a68fc-cc14-4998-af91-f1d9588e5615,project schedule
f67240a4-108a-4ada-84c5-603a3766f6d2,project roles
68fe64f2-4054-4b4d-9e00-4a21f2c7e519,iso 19650
be5277ff-6845-46ef-8832-d964ebc9ea3b,architect
33c2c0f8-42c3-4bd2-929e-4cc42708530c,appointed party
8f91a386-5eca-4449-b5c8-667e509ec267,pilot project
17d0dbeb-e749-4cb3-acd4-02cd6a897a19,empirical study
2b795010-0945-4b9a-b5a9-718e452c4952,benefit evaluation
06c8e837-3f98-48bc-8d48-648cf95e2e80,immature bim-enabled stakeholders
ce53682d-16d2-43ed-9239-018e5ac16d4b,cross-platform
2e189d02-3cc1-4c72-89e3-d8fe1dfbfc6a,open bim
022cd13c-132e-48df-acd7-c6d020f7ae8e,online visualization system
0cd94a60-66c2-4b08-a890-ef6d300d2d56,webgl
d9991912-a425-496a-b613-674baba0c847,aec/fm industry
3e42ccdc-9aee-4c52-8cda-21642d1fb4dd,building permits
3528efe3-e2b5-47aa-a3be-c7e0c7028186,public authorities
bdfdfcf4-8a3d-41d1-a36c-af829e612488,practice management
b1782816-02fa-473f-9a75-2e769c082d56,culture of profession
0113582e-94b2-4f1c-b301-f9a098f309da,bim acceptance model
9812c82a-a28f-4758-ac8e-f72a36f78815,t-test
40907360-735b-47ab-9dc9-9971fff95844,italy
d9842edc-7443-41af-b86b-9632e2a42d5b,construction companies
a20123fb-336b-4638-a672-1dbe9a816795,evaluation of construction companies
d0973e2a-843e-48d1-9c76-27e57c025a15,5d bim
d8a51250-6e2d-4f07-8e09-df2e5330866f,5d bim adoption
a31f887a-367d-4b4f-8231-fe47eaffb7e9,benefit and challenge of 5d bim
dddb2b1f-ea43-42f3-a8df-405a70d8ee4b,risk breakdown structure (rbs)
ae269c4e-2046-4236-bfac-74d3f36b52df,information management system
b14b4b63-3c76-4123-952b-4c910b840ed5,uk construction industry
72ceb2b6-e53b-4c9d-a529-4fc94b65a88d,client
c25a3268-eaa4-48d3-aa82-f1875ca93f58,organisation
326b9458-8eaf-46fc-b798-fbdcd801e609,competencies
ec76c274-c602-4168-95d3-0e9431bf289f,capital projects
d17df780-b489-45da-93e9-e143f50ba1f8,stakeholder value network (svn)
551e1b52-2345-4ce4-8f12-985be817f7ff,value exchanges
a27a482d-7f4b-425d-8417-620039212d28,value flows
4d089ac4-4c48-40bf-b09c-fd5e1feb3969,value paths
49e55faf-c99f-41d1-aa63-f748de58c959,value cycles
af7b27d1-b8e4-4c03-a24c-dcd8adc61ba3,international construction
4abf66d4-8c8b-4e3e-894f-20c98662ee6d,international practice
7dbb8380-c454-4b72-89a2-10499f1bb58f,bim performance assessment
ee8301a1-f37f-48cd-a2eb-6ea4858202b3,k-means clustering
d7a69281-3e22-435a-9927-91af4a1756e6,return on investment (roi)
8cd69d85-5d8e-44db-8c4b-17c4bc32649d,design review
4729718b-9074-4948-b462-3334bf76bf50,preventing rework
007aa410-f475-4df5-a02e-48b8d4c197e6,analytic hierarchy process (ahp)
430591f2-bf37-4f86-baeb-ff5555876d00,adoption diffusion
6826552b-3620-44de-be7a-37e7987326f5,architecture firms
cf5cda88-b96d-4a0b-a7e3-368714958f45,building information modeling (bim) education
e537219b-43d6-4d9f-8ffa-4822a94d811a,highway engineering
d1d8c5a2-61c8-47be-a0ff-54e6d4e562cd,interdisciplinary design
53fafb5a-6a8f-4747-8546-1222a72bc7a6,building information modeling (bim)-based joint capstone course
5284fc4a-4aa4-4ea1-a06f-be718b3d4324,student performance
97d93bfd-cd4d-426d-a4b5-752c5809d5bd,principles
eaf38e8c-e8aa-42d4-ac27-d52ab1445d72,process
c1aebcdc-1e9c-49d6-b36c-fac9e874e269,collaborative management
7368523e-6ab7-4dbc-8e00-fe52f9f1d1ab,sociology of translation
226321e4-5bb1-4f47-9806-78a8157661da,delivery
40be8353-f815-4c78-a753-00ccd90e2882,construction supply chain (csc)
4749d0ff-4b84-44c7-bc3b-19ad53cdf9f1,projects
7949f9ff-0205-4ca5-8441-ddd51fc6f970,success
8c14de66-dd4c-4144-9063-6fd0dd0de7e0,individual perceptions
f4930428-a7f8-48f7-8562-94f41a37b04d,green rating systems
1d096993-c8b7-4fbd-a0a9-fca932c5503e,bim and green practices synergies
671e035c-d11d-43b7-8872-e49ad913bbde,green bim
27e0c1ad-2095-481c-8d1b-912456b9f874,systematic review
0e8d3960-56f7-434c-ba15-c18048efbae9,algorithmic design
9af94cee-a32e-4b24-918c-5b92ac4a7ea9,cad-bim portability
74405e76-fa98-4ae9-9756-b9181d881547,parametric facade design
d33b6bf8-098a-47a7-b4c1-956a1c73b887,value
4a4ea73f-3e03-4fd2-b9e7-19ef08b594cd,assets
6c426ea9-a5f5-42d2-9f26-d10198705daa,am
228bd5dc-e4d8-471e-b328-7a2f13290aeb,asset owners
159b79de-250d-4360-9680-29f92a6eaf7a,legal aspects
c3f91542-2bfc-4408-b0f3-db5b43ab0438,contract provisions
6ec54937-9397-4076-b198-41f375cde20f,social network analysis
646a3c49-b101-4b2b-a30c-79c20243663d,rehabilitation
cef95429-6e04-488a-be4f-bbccaf7c6df5,geogrid
f3f138b7-e049-44af-a49a-644a225a25f8,geotextile
26f4aab0-edd1-4c8d-a5c3-bfd85ea2477a,pedagogy
d801e240-11e5-445a-9d5e-dbbac4b1a49d,off-site construction
3c6a48d3-8f32-4b54-8873-6643bfdc90ab,on-site construction
aa3cb9f9-7006-4395-89b8-e5ee490d0e33,5-point likert scales
934b84cd-1862-419d-835c-42f60878c131,effective
3371a019-c9cf-4832-a163-3146f05854ee,relationships
b716ce05-91dc-4c42-a430-214bce7c6924,project stakeholders
ac1edc07-8236-4e49-ad4a-da98fb41e54f,bim application capability
4f13d30a-64c2-4df7-af5c-d19a487ceba0,interval grey clustering analysis
e5f6b1fa-0d5b-44e6-8c43-1f73f1f8c70d,interval-entropy weight method
8cf8b0a1-43a8-4396-8d5d-f4e6e0d1c59a,evaluation
5fc4ec58-d518-44e9-bf47-170560c9e6ff,cultural heritage archives
ac535859-7f05-4495-a608-86c90632eadb,reverse engineering
b5f391f0-1314-4277-903d-6598dcd2f3ab,point cloud data
01c64b18-87d1-45bd-815f-372e1bd95569,project-based course
fcb30979-8920-46e1-989f-9445ccd79be8,bim curriculum
797ab21b-d700-4482-a7b9-16f838cd5681,online video tutorial
933dbbf2-53e2-4e87-8ed1-19cc904af090,ex-ante evaluation
0534416b-ad1f-41c8-b5a6-e8adb05a0343,bim benefit
f10aefea-45bb-46c2-adfc-22fb3706c531,leed
2dff053c-637c-4d15-80e7-2235f3cf114a,rlem-bim
56895417-13c8-4f49-aa27-1bc7d56d1593,variance
70adc68d-a85d-42eb-ae2b-1091f43982dd,information transparency
1ce66cda-8524-4384-aac7-6305f9db68d5,contractors' interests
7d4d5230-70ff-49cd-a499-ffaa3824249b,unethical practices
3670ef40-f53b-480f-9d1f-4ad49aa1002c,rule
da29a8db-a9d0-4a0b-bf92-5098f8f27e73,mapping
1b5b0e8f-f8a4-49d4-a8bc-225666828237,pipeline
a9a5cc8b-0a68-44ed-b03a-d1dbf5be4a5c,plumbing
bdf94034-7f84-42c6-97a7-92f13ba085a6,sql
f930c0dd-e312-4916-a518-a28202a665d2,qto
bdc07307-f44f-4c7b-a983-23e868ec9ee3,hmi
88fff2a0-a189-412a-a657-5c3d5b439aed,energy
603cae54-91ef-437e-95a6-e58c9427e118,bems
450af84d-cdc0-48d7-b748-05f351eeaf13,bcl-2 proteins
b44fa9d7-40fd-4820-80d0-9a5b9ee2f82d,mitochondria
4e44aea1-cf19-4ca0-ae74-b4ef9c5ba952,fibrils
b066f3f9-dcad-46a6-ad95-65dade810154,beta-amyloid
4a33e736-fda2-4ca9-ba46-5210ad4cca22,bim success
601c176f-5a77-4fc1-b06e-0e009a461493,bim user satisfaction
91157199-ac2d-40f1-a16c-8fecab3e6e04,measurement
c3be15d8-372f-4805-83d5-7d42d4d777dc,bcl-2
262d98bc-2ea6-42c0-829a-f1e24b20d9ad,t cells
f4cbe56f-4a50-413b-9e1a-afdaff55e512,laserscanning
82ddfcfe-e3d0-4ac7-8d04-337d5276ba60,existing building
47a99634-d940-4a75-a383-d67ee738cae5,bim model
da8d142f-344f-4d70-bcba-b6fe97d0f294,parkinson's disease
175400fe-4d08-4159-8d40-a598b5b01890,dopaminergic neurons
a1dddf36-6953-4c06-896c-2b6ebf093d27,c-jun
93ed6bd3-30c6-46f4-b0e9-33a89218e4f0,mptp
35e5a39f-f01c-416e-9234-7a8f0723f998,trends
b17ee3ed-9dfd-4194-a380-717f01d0e4d4,data analysis
f0a3e7d5-7b02-4557-8a83-0568381ad67e,topic analysis
0ed588a9-4e43-4975-b6f6-db405be53f04,rdf
e6bf3e43-7167-4c48-b022-4bb8b887e660,owl
e28d7870-05ba-4ce5-a6ee-3f0ec21efd4f,mobile bim
61debce2-c037-4963-8f27-3e1abf8b4e68,mobile application
05053169-b02f-48ff-9fa4-9aea6c6235ca,building maintenance
15d54887-66a4-44f9-bb38-4bfb270b51df,implementation strategy
7ad0f86d-2f89-447c-a949-b82a1cd2621d,value-added
9f02ec16-ff48-4d9c-8cbb-a03653615201,bim climate
3636996c-251d-4cd1-84c4-ca211a1f7c3b,dimensions
d7cf533f-817f-44a8-b5b3-b81bc2b24b52,indicators
9cef01a4-b54f-4bfe-b25b-148f87823e94,pas1192:2
c4b3b96a-ce80-46d5-9fc6-c7f35832b959,bim project stakeholders
29a00611-694c-4b1e-a89a-1d8de7b96aba,planning office
3a1385a3-21b6-4909-85bb-acbb08a40564,cross-sectional study
3314c6fe-1c65-44da-9fec-2f5480eec115,work phases
2a569903-fc91-46f0-a931-d6fe5dd017f0,construction education
2c284c5d-14e2-4bb8-b05f-30121244b52c,propertyserver
3cc88d35-b798-476d-83f4-f04eec0a5e14,integrated design
e982c278-5177-4252-97b7-bab9184fb292,digitization of the construction value chain
6a28a05f-e57d-4431-87d8-1065ea62cbe5,properties
97ac7779-2087-49b0-af4d-d001cc45ebca,freebim
ea664fb0-785f-445e-a7f2-3b575a23e272,sustainable development
0e1de34b-bee0-4c38-92b4-92c38367726d,mpw
bcdc6fc3-91e9-420d-a043-cdc3f283454b,sustainable development goals sdgs
be33c843-e2f4-451c-b2e0-7af6ec2bcbfb,bim 360
0f537da9-fc32-4f71-b8ce-5384d81869bb,project life cycle
1bbee851-419b-4ed9-9623-0a31c6f222b5,androgenic alopecia
b83b07d8-12b7-41e1-bab3-4c1a0298b4ef,bimatoprost
d16c5d18-2af6-44c7-9030-9b58d68a6d2a,dermal delivery
313ac266-e6f6-4f1c-9eaa-4495df259a16,skin deposition
85d585d7-bbcc-4ad7-a3d7-f6e883d7b4aa,spanlastics
50cc983a-3c9d-4e61-9c31-3933564826b3,egypt
37409859-058b-4055-8b66-173ae9588239,structural equation modelling bim
188c5974-9776-414e-b250-10f5e158af1d,high-rise buildings
30653947-e48f-471d-9c24-bb7805b82c25,building energy efficiency
cf94f563-07f2-43d8-a1a7-06f25cfeb736,building energy optimisation
ac7b6ac6-88b7-4c04-bb8c-6e49dd868e77,success of project
a4502aaa-9841-4b13-bb64-aef13813267b,partial least squares (pls)
33b2f9d3-c1ef-4a6d-89a8-aed1679e008f,distributed storage
a9fe6a83-0644-4b7c-92d4-63159b4c8986,distributed computing
d568b499-ad58-418c-9282-a7b5841a9039,distributed ledger technologies (dlt)
dc62c879-fc8a-492c-addb-2f95020230a8,off-site construction (osc)
3a5d598b-ba4e-4e14-acce-3e4a70afc22f,bibliometric review
4de9d410-40e4-4b02-9c14-2b10eb2a59ff,qualitative review
8b12928c-6c2d-407a-8b25-66bc6ed24f32,in-depth discussion
